videoID,Comment,publishedAt,Channel,Label,Label2,Label3
UTcC5jsZb_Y,Hope Masson H *is* nÌ¶'Ì¶tÌ¶ infected with the wuhan virus. ðŸ¤¥,2020-03-10T14:28:35Z,foxNews,Hate,,Hate
#NAME?,"corrupt, he's paid by the ccp to call it the ""european virus"" instead of the wuhan virus",2020-08-18T13:50:59Z,foxNews,Hate,,Hate
ZpTNeMSTv7Q,china virus 2019? trump virus 2020!,2020-08-24T00:58:17Z,foxNews,Hate,,Hate
TySmb2_kZj0,"U are so rich , help in developing wuhan virus vaccine with ur money, world will remember even u are gone cuz of old age",2020-04-25T00:48:56Z,msnbc,Hate,,Hate
fN2tgtcKGck,ok him saying the china virus was rude but kung flu is just racist now,2020-06-21T04:23:34Z,LAtimes,Hate,,Hate
02Wi5GSkdNk,Well it seems two groups are immune to china virus. Protesters and rioting thugs,2020-06-30T12:19:37Z,CNN,Hate,,Hate
xa2PhhxRy40,Not so smart of him for calling it a â€chinese virusâ€ during time like this let's try to bring down the hate crime be very careful with your wordðŸ˜¬,2020-03-20T02:54:13Z,Huffpost,Hate,,Hate
BN7WITyDNOI,Totally cannot wait for the debates. Biden will be forced to answer questions and talk about stuff other than china virus.,2020-09-17T21:44:29Z,nbcNews,Hate,,Hate
a_58Q0H7KoI,This is a lie people are being paid to agree that their dead ones died of the wuhan virus even when they didnâ€™t. I didnâ€™t believe in fake new but now itâ€™s more clear than ever that all news outlets lie,2020-06-05T17:38:23Z,newyorkTimes,Hate,,Hate
IFk0z8iaejg,"â€œEurope is giving the china virus to them to make me look bad... snooty macaroon; i never liked him....â€   Ok, it wasnâ€™t said but you know who you are thinking of. Sad times...",2020-10-12T16:47:43Z,CNN,Hate,,Hate
fN2tgtcKGck,why does he have guts to say chinese virus or kung flu....because chinese american  are too quiet and humble....,2020-06-21T17:53:14Z,LAtimes,Hate,,Hate
#NAME?,i love how fox calls out cuomo for calling it the european virus while the president of the united states calls it the china virus each and every day,2020-08-18T13:46:40Z,foxNews,Hate,,Hate
qFlqXPl_hZQ,Chinesevirus,2020-09-18T06:30:41Z,foxNews,Hate,,Hate
5jTl022EAjM,He only said the virus! He forgot to say -the chinese virus- this time?!,2020-04-14T23:54:48Z,nbcNews,Hate,,Hate
#NAME?,I'm praying the chinesevirus away.,2020-04-23T03:00:09Z,nbcNews,Hate,,Hate
K-kz42aozfk,"This is the exact moment when we need to spread love throughout our community the most. Think positive!! But stay alert!! Government must not downplay this.  In the beginning, U.S did such a great job at cutting anyone coming from china wuhan area where virus is said to have originated so that they could at least delay the arrival of wuhan virus for a period of time while other countries such as japan or South Korea if not canada right away started to see the number of infected go up since other countries did nothing about chienese tourists coming in at least at the beginning stage unlike U.S.  It was also wise to impose travel ban on all Europe as soon as 'WHO' officially announced that epic center of virus shifted from china to whole europe nations except if government had 100% made sure that all Americans can come back home from europe any time in the year, there would have been no cluster of passengers in the U.S airport who mistook U.S ban on whole europe for ban on Americans, which led to Americans coming back home all at once in a hurry panickly when they didnt really have to. U.S is also the one of the few countries to actively and quickly test the real effect of corona virus vaccine on actual human being with the intent to save citizen, the moment U.S realized epidemic can get worse while other nations are busy playing blame-game like in iran with no actual attempt to see how vaccine works on human.  By employing the drive- through style testing, the time spent to test people for coronavirus is being reduced quite extensively at that, meaning the less it takes, the more can get tested, which also helps government officials to wrap the head around where exactly hot- spot is except we dont have sufficient amount of kit for testing yet.  Unlike south korea, at least U.S did not send off or export mask, sanitazier if not biosafetysuit to other countries that is desperately needed during coronavirus spread by putting limit to the numbers of masks, respiratory equip that gets exported and also by saying No to mainland chienese trying to buy off online as many 3M masks as possible for the sake of trying the best to offer every U.S citizen at least one N95 mask if not more.  Not to mention deferring tax payment for all Americans and delivering 30 billion to public health members so that maximum numbers of american can get tested, in addition to said measures U.S took to slow down the virus, U.S even cut down traffis that has been applied to all the masks and coronavirus kits coming directly from china to gurantee American have a chance to buy mask and sanitizer except panic-buying has mulled the effect of traffis relief measure taken so only few of them have it all right now.  One thing that is alarming and disappointing is that kit for getting people tested for the coronavirus is not being distributed as well as it should be due to the lack of equip ,but there is nothing government can do but to just try to produce more because this problem of lack of equip only shows how reliant U.S med- supply- chain has become on mainland china over the past 10 years. Had U.S grown less reliant on china for actually producing test kit for virus, there would have been no need to worry about how to manufacture massive amounts of test kit within U.S soil now.  But more importantly, had chinese did not invent in a lab or did not get contaminated with coronavirus from consuming animals that is illegal to catch, there would have been no need to close schools or companies or a need to exercise social distancing which is the most effective way to end this at this point. Yet dont let this simple fact turn into a hate-crime committed against asian amercian just based on their ethnicity.  What happens if china threaten to cease manufacturing anti-biotics to U.S just like they did last time? Or have they already?  Please Clean tip of the fingers with warm water and soap while avoiding group of more than five and try to help the one already vulnerable and isolated or lonely by supplying them with basic utilities using delivery service. Try to look after each other and make sure to boost up your immune system with the help of multi vitamin in that as long as you have strong immune system, there is close to zero chance of virus deteriorating your health badly even after you catch it. Stay from each other except family member not because you hate but you care for others.   Keep up the great work. Way to go!",2020-03-18T00:59:09Z,foxNews,Hate,,Hate
KYVy_0yUSXM,I wish this wuhan flu would just go away.,2020-03-12T02:43:13Z,LAtimes,Hate,,Hate
sI3FqwotT84,keep calling it china virus didn't help huh...,2020-10-02T09:04:41Z,cbsNews,Hate,,Hate
LWyC4Q4l49g,"What they're not telling you is that remdesivir combined with lower oxygenated blood (which you you have on an intubator) causes AUTISM. DO NOT TRUST DR. FAUCI, I injected myself with 2 parts bleach and 1 part lemon water and I'm already IMMUNE to the china virus.",2020-04-29T19:14:41Z,cbsNews,Hate,,Hate
alJDB2N3XfU,"The dnc and the liberal media, in collusion with the ccp, will not admit to the origin of the virus (Wuhan china)...it was pre-planned before the failed articles of impeachment of president Trump, which (san fran nan) held on through Christmas vacation for the hatching up of a  pandemic to ruin a great economy., there was no other option, but to release the china virus because the swamp is being drained, tariffs have been imposed on china and obiden is caught on a quid pro quo regarding hunters investigation and china dealings., Pelosi, romny affiliations etc...all these crooked politicians, because Trump refuses to pay for play.",2020-08-16T11:22:55Z,foxNews,Hate,,Hate
eT47ulzfOMo,"The trolls can't dispute the ""27K+"" in the US alone people that died. I have been posting this for months and the china virus could not have occurred naturally! The Wuhan Institute has (2) labs, Lab#2 is funded by the Chinese government and is a bio-weapons lab! It is the only one in the entire region! Now the truth is leaking out and any development of biological weapons is illegal and is an Act of War!",2020-04-16T05:27:30Z,foxNews,Hate,,Hate
YihvRKkDHS8,RIP to those innocent people who lost their lives due to china virus.........this is really sad that China has killed 1lakh Americans and america is helpless........And it's really strange that in China only few thousand people died.....,2020-05-28T07:20:52Z,abcNews,Hate,,Hate
pqqCO1UwlKo,I do not trust the numbers this so-called press dude says it is. Heavy on the dude! when your claims are everything from a cold to a car accident is counted as the china virus you are a loser...,2020-05-26T23:19:41Z,msnbc,Hate,,Hate
eEup9pErtmM,"Bill Gates sucks at fixing his xbox's with their heat sink issues, so he decides to get in the virus creation business?? ... gates steps down as ceo of microsoft days before wuhan virus breaks out in China.. coincidence? I don't think so. They think theyr'e smarter than us... no, they are just more deceitful and conniving. Should of stayed with your crappy xboxes bill God wins. Evil loses",2020-04-01T04:44:26Z,msnbc,Hate,,Hate
cQSXWC_-u2E,"Why is he calling it the china virus, why not just corona virus?!?! I'm not even chinese but you can tell he means offence by that....",2020-07-19T03:20:13Z,msnbc,Hate,,Hate
VoIHzUDbfwI,They are not counting flu or pneumonia deaths. They are lumping them in with the chinese virus totals. I'm not saying this virus isn't bad. I am saying they need to tell us the true numbers for each of them. They have never done that before with any virus. My question is Why are they lumping them together ?,2020-04-29T07:59:17Z,msnbc,Hate,,Hate
EGzquKgta9s,"Trump: ""The china virus is a hoax."" Coronavirus: ""Stand back & stand by.""",2020-10-05T20:06:40Z,msnbc,Hate,,Hate
NXIyp4tKjUc,Time to give up your guns give up your right to assemble rights to freely travel will see how many more rights with this new bill. The math on the wuhan flu is a mortality of .013 in the U.S. not China not Italy but in the U.S.. The flu has a .013 mortality rate as well. So I am starting to think their is more to all this. You all know the saying never let a crisis go to waist even a created one.,2020-03-23T07:26:56Z,foxNews,Hate,,Hate
QyCVrmUfimc,I hope this china virus stop,2020-03-26T06:14:58Z,newyorkTimes,Hate,,Hate
KncD4aaeifY,"Libotards are very worried about the china virus, because they know it only effects the feckless and weak....like them )",2020-08-30T18:00:28Z,CNN,Hate,,Hate
#NAME?,The US Navy is under attack from the china virus? All defenses have failed? Not good...,2020-03-27T01:27:36Z,foxNews,Hate,,Hate
nPPkJOwmiVk,Mentioning the virus as china virus makes us feels like China defeted US completely,2020-07-24T11:03:02Z,USAtoday,Hate,,Hate
hZftihVyq9E,china comminest ARE NASTY......... IT'S OVER THE YEARS  china leader ALWAYS POISON HUMAN TO GET WHAT THEY WANT. PLEASE DON'T LESIONS TO THEM. I DON'T THINK wuhan virus came from china IS OVER YET. CAN YOU SEE THEY ARE KILLING THEY OWN PEOPLE JUST LIKE THAT. WHO ELSE THAT THEY'LL BE LIVE ALONE.,2020-04-04T14:21:16Z,foxNews,Hate,,Hate
k3szAFlhoHA,"President Trump got infected   with ""the china virus "".. Fake news..!",2020-10-02T22:27:14Z,foxNews,Hate,,Hate
hZftihVyq9E,China is slow down ???? Never trust china virus ðŸ‘ˆ,2020-03-22T16:12:16Z,foxNews,Hate,,Hate
0pjsx94m8qA,Didnâ€™t china themselves put out an article that referred to it as the wuhan virus? Please stop bandwagoning more than my grandma on social media news stations,2020-03-19T19:16:51Z,LAtimes,Hate,,Hate
uQS-Er4amRA,The china virus was manufactured and used by the deep state to sabotage TRUMP,2020-07-24T01:14:04Z,foxNews,Hate,,Hate
Yu9jpEmzymU,"Tbh,europe isnt that great.   Our hospitals would be in shambles if a lot of people needed sudden treatment for the wuhan virus.",2020-03-17T17:04:46Z,foxNews,Hate,,Hate
op4aGrJhp30,"Hello everyone, Please stay at home to help stop wuhan virus ðŸ¦ ",2020-04-10T21:59:37Z,foxNews,Hate,,Hate
zVTgcIJFE3I,"That china virus is complex, maybe a bio weapon? Secure the borders and extreme vet all!ðŸ‡ºðŸ‡¸ We don't know who's coming in with what virus they may carry with them until many are infected!ðŸ‡ºðŸ‡¸",2020-03-16T23:34:18Z,foxNews,Hate,,Hate
I1DHs60Je2M,"After a failed impeachment bid and collapse of the russian collusion narrative, you people are predictable trying to blame trump for the china virus.  PATHETIC.  TRUMP 2020.",2020-09-11T14:22:33Z,cbsNews,Hate,,Hate
4l8y_TLPCTg,He called it china virus again...... now im getting a little bit annoyed,2020-10-11T19:04:13Z,foxNews,Hate,,Hate
oa4i9Ap6dCg,The number of wuhan virus case in america was increasing rapidly just about a week after this interview. They are just bunch of egoistic kid who must get anything they want no matter what it cost.,2020-04-10T15:49:43Z,cbsNews,Hate,,Hate
v86ZTpJMISQ,china virus... plain and simple,2020-04-17T00:36:59Z,foxNews,Hate,,Hate
Mobma_6v23s,"trump's bone spur brain thinks if I lie about having the ""china virus"" maybe I'll get a couple of votes. He's never told the truth why should he start now?",2020-10-02T21:08:35Z,cbsNews,Hate,,Hate
qFlqXPl_hZQ,"It was obvious from the very beginning,  if we follow the course and mode and spread of the virus  and where it  was targeted to, that its a man made virus,  i wonder why the WHO still keeps mum, would never blame trump  if he calls it a china virus,",2020-11-05T19:19:27Z,foxNews,Hate,,Hate
wfGUpS5s7yA,America che finanzia i virus.... e la Cina li mette in circolazione..... Pazzi megalomani.,2020-03-26T13:46:00Z,msnbc,Hate,,Hate
#NAME?,First this is not china virus. It is Trump virus as this President has done nothing for the American people. You should be ashamed.,2020-08-24T10:36:56Z,msnbc,Hate,,Hate
tRP8Kzo8-jA,And how come your gray roots aren't showing?  Yeah somebody goes to the hairstylest during the china virus pandemic!  Same with Whitchmer,2020-08-09T20:08:36Z,foxNews,Hate,,Hate
V_XcxsJSEvo,"it will be everywhere very soon if  it's not already. CDC is lying.... bad sign. our worst enemy now is political correctness, it will be the end  of our species. hesitation is fatal. last big hit killed 50 million people. 5 million traveled from china virus  is global. stay away from hospitals and ER's. worst place to be, call in stay home.",2020-01-27T20:32:20Z,nbcNews,Hate,,Hate
nPPkJOwmiVk,lol china virus bud,2020-07-24T06:12:44Z,USAtoday,Hate,,Hate
b8dGSyHnGF0,"I donâ€™t get why they call Corona virus, obviously people call it wuhan virus at the beginning",2020-10-11T22:10:52Z,foxNews,Hate,,Hate
Xxqq8nLYqdY,Things will get worse..so many ignorant stupid pretentious underestimating this evil china virus,2020-04-04T04:45:02Z,nbcNews,Hate,,Hate
k-5c0I4Yyr0,"It's soooooo sad for me see nobody even care no more. It's look like this COUNTRY has BEEN divide the UNITED STATES apart in this PANDEMIC time. When earthquakes, or on the 9-11-2001, virus 2003 and 2008 all the GOVERNMENTS, or MEDICAL SPECIALISTS,  INTERLLIGENT INVESTIGATORS and INCLUDE PUBLIC are going to forward team up and working TOGETHER at a TEAM. But today all I see JUST only an AGREEMENT and device. Although this COUNTRY sopost to be AMERICAN TOGETHER WE ARE UNITED.........DIVIDE WE WILL FAILING APART.  Why we have to let that urgently wuhan virus makes in china CONTROL and SUFFERING OUR LIFE????????? They are also SPIDERS all over in this earth and try to ATTACKING our GLOBES NATIONS with ARMS. WHAT'S HAPPENED to all of the INTERLLIGENT and the INVESTIGATORS????????? PLEASE WAKING UP THE ATTACKING ARE ALL OVER PLACES WITH ARMS TRY TO ATTACKING THE GOOD GUYS..........",2020-05-10T14:18:59Z,msnbc,Hate,,Hate
Ao0T-jZEJfI,"you the TV lady , you interrupt the guest -dont - you want answer from him, he gives you the answer but if you have the answer then dont ask The president didnt bring in the china virus and nor he is the doctor--listen to your doctors and stay in if you prefer.",2020-10-24T01:46:39Z,msnbc,Hate,,Hate
MHecPbGiW4c,Trump says that covid is china virus.. YOU all chould look what we in Europe know about origins of virus because they don`t  tell you truth,2020-07-10T21:18:19Z,CNN,Hate,,Hate
I3MP7BdFVDg,"i believe the title of this clip should be late ""wuhan virus"" relief thanks to pelosi",2020-04-21T20:28:46Z,msnbc,Hate,,Hate
1Vn-PLK60R8,"Trumpagedon. Covid 45. Trumpaclypse. The MAGA virus. All come to mind. End of the Trump era has a nice ring to it.  The name doesn't matter unless Mike Pompeio demands it to be rebranded wuhan virus. Reality is that no matter how bad it gets, it will be Trumps legacy for generations to come.",2020-03-26T13:04:42Z,msnbc,Hate,,Hate
eEup9pErtmM,"Msnbc and CNN saw this china virus coming 3 years ago, but they were too busy crying Russia Russia Russia.",2020-04-01T15:41:57Z,msnbc,Hate,,Hate
0pjsx94m8qA,"we want to know the truth, because this virus is killing people, who care its name? china virus, or china*china virus, that is verbal bullshit.  investigation, and investigation",2020-03-19T15:37:27Z,LAtimes,Hate,,Hate
0pjsx94m8qA,"Who gives a crap what its called it did start in china and the media started calling it chinese virus first, does it kill any less because of a name???",2020-03-19T15:30:02Z,LAtimes,Hate,,Hate
SxTrcPXAF94,china virus wuhan virus,2020-05-02T10:32:04Z,cbsNews,Hate,,Hate
b8dGSyHnGF0,"Good luck Mr. President Trump, I'm rooting for you. (Evil is china,UN,WHO)China needs to take responsibility for the china virus. People all over the world are dying because of the Chinese cover-up.",2020-10-10T04:38:21Z,foxNews,Hate,,Hate
b8dGSyHnGF0,"Most of the 200,000 people that died from the china virus did not die from the virus alone...THEY HAD COMORBITIES.",2020-10-10T02:26:14Z,foxNews,Hate,,Hate
hTiCKXdOQWY,"this is a lie one day to other now this just to distract reality bs bs bs bs bs what happen I do not believe it. sorry  but this is just to be out of the radar you do not give a news on twitter,  this is a circus after this what. He gets well and what, like they said the china virus is not that bad.",2020-10-02T15:59:35Z,foxNews,Hate,,Hate
5GLwsH8EwgA,Lock down is worst than the ccp/wuhan virus.,2020-04-19T00:28:49Z,foxNews,Hate,,Hate
q8muaOxHn3o,The china virus has taken over the white house. Mission accomplished.,2020-10-06T20:34:57Z,foxNews,Hate,,Hate
qeY8U8PqOdA,"Annnnnnd the CCP just celebrated the infecting of a section of their population with the goal of infecting the world, creating chaos and corrupting our leaders! ðŸ˜¡ Prayers to ALL the victims of the wuhan virus ðŸ™",2020-10-02T18:03:55Z,cbsNews,Hate,,Hate
44-TzNRrwZU,I'm dying that he keeps calling it the china virus ðŸ˜‚ðŸ˜‚,2020-07-24T17:54:15Z,foxNews,Hate,,Hate
KF4xRnxLLlc,21 million cell phone users in china dropped from the face of the Earth during this china virus. Need to check and see if we really had that many people die from this virus in the US. I haven't  seen any news on funerals or people loosing loved ones because of it.ðŸ¤” Just asking???,2020-03-28T05:22:01Z,foxNews,Hate,,Hate
z2KpsZRpoZ8,"If the world had been serious to Corona  instead of just calling it china virus , would have saved many.",2020-03-24T18:27:05Z,newyorkTimes,Hate,,Hate
LwqhvRcBrK4,"what this NYTIMES story tells me to do?Â Â  ""VOTE 2020 PRESIDENT TRUMP AGAIN"",.. get Â China out of our demarcate party and Hollywood and NBA and pull your stocks out of China and ask and do made in USA,. and made Mexico is better then made in CHINA. that's what we should do after we get a hold on the china virus.",2020-03-24T22:30:10Z,newyorkTimes,Hate,,Hate
wbKqPQi-i4s,NOT wise to exempt England from the travel ban - this will be the chink in the U.S. armor.,2020-03-12T01:47:23Z,politico,Hate,,Hate
ny-zkRZeW_w,"So mr trump calling covid the ""china flu"" or the wuhan flu"" is accurate after all..go figure! Trump 2020!",2020-09-17T11:43:29Z,newyorkPost,Hate,,Hate
SNFd3-IptBI,Pence looks so very tired. It pisses me off when people criticize him and Trump in dealing with this china virus. Thank you Mr Trump and Mr Pence!,2020-03-29T03:02:08Z,foxNews,Hate,,Hate
kCtEhgYPmrw,6% people of the total really died because this china's virus was deadly??????? Knowing and not knowing? What different it make? The important thing was how President Trump handled this deadly wuhan virus and helped the country get through this pandemic. Communist china and who should be the one to blame for all this mess. REMEMBER this china's virus did not came from the The White House. It came from china. WE THE PEOPLE WILL SUPPORT PRESIDENT TRUMP ALL THE WAY AND TAKE BACK THIS NATION.,2020-09-10T16:45:17Z,foxNews,Hate,,Hate
nPPkJOwmiVk,Can't the racist idiot at least quit calling it the china virus? You'd have to be a moron to still believe this fool.,2020-07-24T04:07:23Z,USAtoday,Hate,,Hate
KF4xRnxLLlc,Lmao gotta love fox 1 big trump suckoff contest.... so trump is the one who didnt take the virus serious and yet we should be mad at everyone else? Lol lets blame obama lets blame Hillary lets blame china lets blame anyone but trump ðŸ™„ and Trump goes after people daily but when people go after him its an attack on America? No an attack on trump is just that its not an attack on America or Americans and it wasnt a problem for it to be called the china virus but when or if it gets caled the American virus it becomes offensive? Wow this is absolutely amazing you guys really are brainwashed if you fall for this foolery and last but not least they're saying China's numbers aren't really accurate but neither are ours smh everyone doesn't and hasn't been tested here either this opinionated state run tv crap is just wow.....,2020-03-28T00:30:51Z,foxNews,Hate,,Hate
q8muaOxHn3o,"John Roberts needs to move to the fake media (china virus experts) .. Or I called them "" china virus mafia"" . All of a sudden the fake media are the china virus experts and can dictate what the president can do and cant do.  Unreal..   God Bless Our President.",2020-10-06T20:23:03Z,foxNews,Hate,,Hate
8Z6tF1sBKjM,I love how he calls it chinese virus and people get mad. Trumps an OG.,2020-03-18T21:18:07Z,LAtimes,Hate,,Hate
hZftihVyq9E,China saying the USA is responsible for the wuhan virus is laughable! They effing lie about everything. They released this bio weapon on purpose. China is now trying to use this as a deflection and are projecting their crimes on the USA!,2020-03-16T17:01:36Z,foxNews,Hate,,Hate
cQSXWC_-u2E,He says china virus because if he says COVID his teeth with fly out.,2020-07-18T17:23:45Z,msnbc,Hate,,Hate
U7ZkSwCqFac,So the people who created wuhan virus by eating Kentucky Fried Bat are blaming Trump now?  ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,2020-03-17T23:50:55Z,foxNews,Hate,,Hate
hTiCKXdOQWY,"trump gets ""chinese virus"" on a Chinese holiday .. lol",2020-10-02T15:58:45Z,foxNews,Hate,,Hate
sgfsi7_n0RU,China should be removed from UN permanent membership for what he has done to us by giving china virus.,2020-04-06T14:38:08Z,abcNews,Hate,,Hate
KF4xRnxLLlc,China is lying about the the china virus!,2020-03-30T12:55:19Z,foxNews,Hate,,Hate
ZHt58N8M5vU,Why did Dr. Fauci tell us and the president that china virus cannot be transmitted from one person to another? That is also what the communist China dictator said. I donâ€™t believe that and think like Trump that it CAN be passed from one person to another.,2020-05-12T21:44:11Z,cbsNews,Hate,,Hate
kNFwBPmynA4,"china virus death toll. ""for whom the bell tolls""",2020-04-12T15:52:24Z,msnbc,Hate,,Hate
hTiCKXdOQWY,The President and First Lady have symptoms? Did not media scare the crap out of the masses by saying that the china virus was without symptoms aka asymptomatic? They lied and empoverished this nation and this world with a false narrative. There is no such thing as asymptomatology. These bodies respond to foreign bodies.,2020-10-02T16:49:27Z,foxNews,Hate,,Hate
#NAME?,"china virus, China Virus, CHINA VIRUS!",2020-08-18T12:55:15Z,foxNews,Hate,,Hate
0P8KyaYuaTg,Wow cina really going to get a lot of trouble after all this end,2020-05-01T01:32:08Z,abcNews,Hate,,Hate
x2Ca9A2TUAM,"if it was in fact a â€œchina virusâ€, soon it will be a â€œUSâ€ virus that makes everything worse. Just do the right thing and stop this!",2020-07-21T23:25:39Z,foxNews,Hate,,Hate
EDbAVSZmRVc,If you can take on those dirt bag journalist you will beat the wuhan flu made in china.,2020-10-06T08:06:06Z,foxNews,Hate,,Hate
TySmb2_kZj0,Gates and Dr fauci got a  doctor fired and jailed in 2011 for speaking up about a vaccine the was giving Americans chronic disease That doctor appeared in documentary the origin of the wuhan virus. Dr Judy mikovits,2020-04-24T20:36:33Z,msnbc,Hate,,Hate
KdXLARNcHIM,"i thought it was the china virus? what is covid 19? or maybe he has corona virus? ahh corona - sounds like a vacation spot in italy...also, the fact that a majority of people immediately jump to ""oh, this is a ploy"" shows how much sympathy/empathy we have for the supposed leader of the free world. this guy sucks.",2020-10-02T15:45:43Z,CNN,Hate,,Hate
1dng7_FAVis,Not true.  It's to hot for the wuhan flu to survive ** fake news yet again,2020-05-28T20:40:39Z,CNN,Hate,,Hate
JNeYRwChLfE,Don Lemon has WuhanVirus in his bung-bung.,2020-03-14T00:27:24Z,foxNews,Hate,,Hate
hZftihVyq9E,Don't no buy china made products! Don't do business with china. The wuhan virus was created at wuhan biological weapons laboratory.,2020-03-14T09:28:49Z,foxNews,Hate,,Hate
4l8y_TLPCTg,"If this was any other president, this china virus would be considered a attack on the world, U.S. and our president. There needs to be serious consequences.  Hold China accountable.",2020-10-11T18:54:20Z,foxNews,Hate,,Hate
lp2czs3U8Qk,"Really ridiculous. The whole world got the message no later than 23rd Jan when China announced lockdown. What did you do in Feb? Like a miracle? Now are you suing for China not informing you before 23rd Jan? Here leaves 3 questions to be figured out by scientists, does  this padanmic originate from a chinese virus or america flu? who really should pay for the american loss strikingly broke out in March, china or Trump? who paid the global loss in 2011 pandemic originating definitely in US?",2020-04-22T08:34:28Z,foxNews,Hate,,Hate
0pjsx94m8qA,no way that it is racist. it originated from there and every one knows the backstory of how it got started so what's the big deal. Now if he referred to it as the chink virus then THAT would be racist haha! #CHINESEvirus,2020-03-19T05:37:15Z,LAtimes,Hate,,Hate
ixuBCal7aZM,This just in tupac.. Dead of wuhan flu... Also all unsolved gang crime... Wuhan flu,2020-04-30T08:17:46Z,msnbc,Hate,,Hate
98IogTnnvWE,"Annnnnnd the CCP just celebrated the infecting of a section of their population with the goal of infecting the world, creating chaos and corrupting our leaders! ðŸ˜¡ Prayers to ALL the victims of the wuhan virus ðŸ™ while the left and these cucks celebrate",2020-10-02T21:22:09Z,cbsNews,Hate,,Hate
ZpTNeMSTv7Q,"ye china virus that was first fiddled with ""gain of function"" until a handful of biosafety lapses at the NIH  2012-2013 when Fed funding for research  that was given to Harvard, Chapel hill suddenly stopped. Then surreptitiously research was transferred to foreign labs, including the one at Wuhan, who received US money all the way to 2020 and had continuous contact .The US even took out a patent  7220852 on SARS-Cov with CDC filing request for non publication in 2007 ...So not that much of a China virus as a US virus, Mr Trump.",2020-09-01T13:00:41Z,foxNews,Hate,,Hate
LwqhvRcBrK4,Its still the china virus,2020-03-24T07:55:47Z,newyorkTimes,Hate,,Hate
ZW-JpJxEEKk,china communist paid W.H.O to change wuhan virus to Covid- 19. It's china virus.,2020-03-16T17:16:48Z,nbcNews,Hate,,Hate
1rJH6cai-fs,"This China virus came to America even before we were aware of its existence. 30k Chinese came here to escape from their country, and China didnt stop them even when they knew this virus was deadly dangerous.  This virus is very new, the only reason we could not stop the chinese tourists was that we did not know how deadly this virus was especially when China tried their best to hide all the evidence and death toll to the world. Not only that. China cut off all the medical supplies to American company by prohibiting medical supply export because the American manufacturers were built in China. Yes. America paid for it and China used them. I dunno if you have seen the chinese lady buying all the n95 masks from Homedepot in FL and got arrested by police. They did not just stop American manufacture supply from China, they also bought every last medical supply FROM America. I bet this happened everywhere. China spread the virus and the chineses' lack of morality make this situation even worse. All the world has to ban China from world trade. China has to pay for this. China has to pay for the people who lost their loving family and for the people who went bankrupt due to chinesevirus qurantine.",2020-04-12T22:11:21Z,CNN,Hate,,Hate
uPiJ_7ek9i0,Does he think we dont notice that he always calls it â€œchinese virusâ€ ??,2020-03-20T22:56:25Z,foxNews,Hate,,Hate
fN2tgtcKGck,Keep calling chinese virus or else they wonâ€™t help you with your re-election. You one dumbass in the planet ðŸ˜€,2020-06-21T04:15:07Z,LAtimes,Hate,,Hate
cQSXWC_-u2E,"Trump still be a racist, he said china virus, this should be called US virus. He is one of the most racist person on earth. I hope he got the virus too no reverse.",2020-07-18T14:53:27Z,msnbc,Hate,,Hate
KdXLARNcHIM,So much for the china virus turning the corner...Well...It turned and made right turned to the White House. Wonder how FOX will spin this one and who is inline to blame.,2020-10-02T13:57:46Z,CNN,Hate,,Hate
#NAME?,Cnn staff need to get the wuhan virus .,2020-04-02T14:02:55Z,CNN,Hate,,Hate
obS4JCUYeqQ,"Funny how the leftist msdnc media say Trump is politicizing the wuhan flu, when IN FACT it has been the leftist commies who have politicized the wuhan flu from day number one. People need to realize that Trump did not create the wuhan flu and he was criticized for the china travel ban (when the demoncrats were all up in the fake impeachment) and that the demoncrats have used the wuhan flu to destroy peoples lives in order to win an election and try and finish destroying the United States of America and take everyone's FREEDOM.",2020-09-17T11:47:13Z,msnbc,Hate,,Hate
utHCsh9sbG4,Trump is going to EASILY prevail!  Heâ€™s going to EASILY defeat BOTH plagues. The chinesevirus and the left. And yes they are both plagues.  Trump will be re-elected 100% proudly touting he BEAT both PARASITES. And with EASE.  And donâ€™t think for a minute Trump is going to coward down in fear.  The chinesevirus ainâ€™t NOTHING for this courageous fearless man that has more energy than a nuclear power plant. Heâ€™ll still be working for the American people and heâ€™ll still be debating while recovering.  Too bad lefties. You parasites are IRRELEVANT.  The total eradication of liberalism is just around the corner.  Trump will be re-elected and his SCOTUS nominee will be confirmed.  Game over leftists. Lights out for at least a century.  *CALIFAS CHICANOS POR TRUMP!* ORALE CABRONES! EL PRESIDENTE TRUMP ES EL MAS CHINGON! CALI LATINOS 4 TRUMP! ðŸ‘ðŸ¼ðŸ˜ŽðŸ‘ðŸ¼,2020-10-02T18:48:21Z,cbsNews,Hate,,Hate
ixuBCal7aZM,"World is now fighting China Virus ! We call it china virus NOT because it started in China (which it did), but because China lied people died  https://www.youtube.com/watch?v=3NpGiJB3Gr0",2020-04-30T07:49:40Z,msnbc,Hate,,Hate
4oXMM2L88W4,Hope everyone at CNN gets the china virus and just goes away!,2020-07-05T19:23:33Z,CNN,Hate,,Hate
4l8y_TLPCTg,"Not the china virus, its called the CCP-virus",2020-10-12T08:46:13Z,foxNews,Hate,,Hate
cQSXWC_-u2E,china virus? i think it's trump virus. lol,2020-07-18T13:28:20Z,msnbc,Hate,,Hate
qFlqXPl_hZQ,The china virus,2020-09-16T23:52:25Z,foxNews,Hate,,Hate
